Feature ID	Taxon	Confidence
67b2dbf4c1ed3721cf30e1466d033f2b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999719595221157
ff9b430346af2ceab74c3007dc1f339d	d__Bacteria; p__Proteobacteria	0.9946565023671662
a8cd560587fd7a811fe2b5b863b1f151	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A parvus	0.8621087918709422
d492386e51308b776acbd0021aaed584	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Methylibium; s__Methylibium petroleiphilum	0.8923275210224485
6537152d5efcc518b3dab7cf4d246628	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538	0.8754408101572434
e2d6d18783ae584e70bc114ee43f9e88	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium	0.9993634878932298
b375722b5747f9aa68411a386cb3a88a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727	0.977684523889059
565a2d07f65451a3297777aa624db101	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_929731; g__Edaphocola; s__	0.7615087504971803
1a5fa5c7355aadaab800283de43cd4dc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999633540806796
7f6d5b798948c0009b66d4908998c838	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9788588505465108
e8aa387fac7d44305450b7ccbfba793d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.9764783945735706
0f8099b645fb59afb503bf6614116beb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Methylibium; s__Methylibium petroleiphilum	0.8921972136217183
43a32e0f623e30195e747174050c921a	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae	0.9980657124011777
a782d58ec0b44cba7bee887050f6e3bf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Aeromonadaceae; g__Aeromonas	0.9897876232605313
6d3ca37030675291b740d553782b5fd3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Aeromonadaceae; g__Aeromonas	0.9871166297385441
38cd0eba8d1d8e6d82ec5b3a7498ad96	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Aeromonadaceae; g__Aeromonas	0.8725753279967092
64c86db3f7c73c8ef6172145755c44e7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9998548168942847
677b3a4a88a878b3fc05acf0f44d0f4b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Wolbachia; s__Wolbachia pipientis_A_550493	0.9506262715538407
5c94df2db060cb7b98d6f9d9e937a46d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9990906515459842
f14527ec83163044d2f39b654deb5239	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650325	0.951562572736592
98d3cf5d0252019916b38a6f04b9628b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_501803	0.9065834240019452
feeb3193c08831fef5fbe367c0d45930	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.999990745640261
aa3b5de7bfe436cbee8bf593ac0182ae	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999924915937526
e1164b1ab38950eafd2da5a8b0c10a07	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Pararheinheimera	0.7094265680148922
d14fae9d42db6a293b2a688a386596d1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea	0.9938851849476233
8b3ec27df17d8d488d484f30f62e4c05	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__UBA11393; g__Finniella; s__Finniella inopinata	0.9768993294459882
f9d04c7c41d7e0319c3ecfb3ad4c777f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter	0.9531494557185664
5dcacbcd0fbd7afd3505ddf9e6eeaa1e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g_892060; f__; g__; s__	0.9940925456774116
c80d03c9dbcc63e3397ed3a410090d1d	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.98893854385235
fa7f95b45805b3d4cac124ae9be3c66b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9999925188159624
cc293c51fa5e8659520314abdd6b85ff	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter_B_493776; s__Rhodobacter_B_493776 ruber	0.709259034102701
8ba563aa8599c4a9a534c3e713bb9d28	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9995374140311086
9e3c7c728a78eab476458ef41c850c74	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9998806376542146
bb1e50f5c5537c00f150515b0753c68f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9984761111406341
9a1e1eb8ad4862c6d6938f469bdb14b9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.999973954195063
2f3d612aed0ebe67f0ab7b8ce77fba03	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9987927416147959
0ae0d9380bf20ab3bf9665e6bf8a6eca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504723; f__Aestuariivirgaceae; g__Aestuariivirga; s__Aestuariivirga litoralis	0.9513093666934519
1c6813ba333baa000b8d048a0032fdd2	d__Bacteria	0.999989194510544
2351e5b0486b09d9d46ad4f0f0017bc9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae; g__JC017; s__JC017 sp004296775	0.9963359592782295
ea1a4880f807326dd15f1d14e8d54e1a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ideonella_A_591966; s__Ideonella_A_591966 paludis	0.7373297414415797
8c8d60c595d9cb2c04b55a2eca18598d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9389760024706484
d7e06eec5e7a15efd9f1805c1dfe5c52	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A planktonicus	0.7851852251816299
18f0ce0204f1c53cabbed1a3dbadf232	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A	0.9953198033412063
944baa07bc98617f348276979482a5d2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A parvus	0.8115262918924822
ab28734b2132939d3f097a8f5b7f545a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_B_592457; s__Aquabacterium_B_592457 parvum	0.8746489126976732
ae3c2c50549ad06bd1ad8a6412859e0b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Methylibium; s__Methylibium petroleiphilum	0.8942523373513119
8f46b90cc82d1b4c79593d2d417fcaa0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9946756779174943
6180f2b7f28f4105992d8e989476f2ee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9764282509473384
10be3bc5133bd02a8101328954e932d8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylophilus; s__Methylophilus sp000525025	0.9307587597739554
acb36e56e35deb620f1e27029bcd3b2f	d__Bacteria	0.9999884193857986
90fce0006906b08b9ddf7131d176bb1b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999948171019224
f55c2e59e302f0526b1b3433ff3a41ed	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__	0.9979473060977492
9c0c1df0857e1db8f1e59e6681375e23	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9761704969084233
d39f9bb4d2947be5ee9f28572bbc1341	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__UBA11393; g__Finniella; s__Finniella inopinata	0.9798344698344003
b1960288c590295070b059b8bd258984	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Chryseobacterium_796614; s__Chryseobacterium binzhouense	0.737233431774545
f460fc2c648f090bc535e60abce41bdb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_929731; g__Edaphocola; s__	0.8761076799783732
fb785712727696050a59e07d11c8acc7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650325	0.851866575131457
f0a7f04c738a03d1d83b8514d79c5a66	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9894196722959043
faa82b9be000c02423eed711b7c90860	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans; s__Lacihabitans lacunae	0.7256691104794142
256a152a18b3f1fa198b6cbf3e70390a	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae	0.9981687443697596
d7c2de03cecf5b10248edc792778cd8b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia; s__	0.8042099774256687
0743dd3c8382b5035dd16f741037ae1b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999678821496424
8d37d2168028b18e9934fcc895dd6dc1	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9974002345446602
d0f04091d018e5a6a9c28ddf306f6fec	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A	0.9414908970342667
c25289176301eb6c345995edbce5955d	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter	0.9969742100136354
fc053ed249a85d156258a8691d256e12	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae	0.9981396801333793
6cd3f412ed84688761a7c83d895840ca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea	0.9865798982035244
e21d73478ad6dc8bf2b9d8788aaa0794	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9756256540124183
f05050d32e90cd83fed2a83fee713a55	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9977696031016353
8ade5d80f1e002f1245ea9754dc7f75e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A parvus	0.8345922004752921
de7f6fba934d6e8e69794b3c97f9b735	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9921825625030554
5696785c5e2d814754195a8de65070ae	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	0.9617297974616671
9da17c779f08cb4fa077204964514b99	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Algoriphagus	0.9926965291648728
bf2817222a1ca9e0316ecdc647cfc583	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans	0.999330822539962
56a2f3fc895ad9201d84babd0809df72	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia; s__	0.8617937929832792
59153019a281b11f7be885afcf285eda	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9994482889296766
d5a59cfadb45906f598542437282804b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A planktonicus	0.7491322292817711
25d8c6c5fe3ff95005d86b90cdf02ba5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylophilus; s__Methylophilus sp000525025	0.8262580822130144
3a8e8584ac827bd95c4c30c03e4dc453	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae	0.9743967392229094
ae2a10739b4928c4de9f6e451be8debb	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.9612746858622062
9cf1a15631090f0cd7b7a78ce3848751	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylophilus; s__Methylophilus sp000525025	0.946636730507151
6b892bb9be066f4f1213504dff39fb5b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650325	0.8776889454638799
afb1c2d908dd30cfd9573326750efb36	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__UBA11393; g__Finniella; s__Finniella inopinata	0.9756955375971816
6edd94b357fbaacce0796443175cea6a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Chryseobacterium_796614; s__Chryseobacterium binzhouense	0.845099215433058
b5cd13735b3f4c14e995aaf498408527	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	0.9609788940285944
083d3038d3c5cbeda0a16dc96bcaefbd	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9969962047012049
9c1893968455c52b5104e4a025e4695a	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538	0.9171484936399896
45cca56b1a659ff08b9c9b3ca4d5a839	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704	0.9888501258508735
4cfcecb1551257dec5588939845b0ddd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Wolbachia; s__Wolbachia pipientis_A_550493	0.9775927547964649
f05be1f35cceed1f352f2ecf33d7da39	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__UBA11393; g__Finniella; s__Finniella inopinata	0.9780487493407025
aea92be874a191c74b2a5100947448b7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8258058111713337
b7eb4ec70575ff23b69aa0f740d57814	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter_B_493776; s__Rhodobacter_B_493776 ruber	0.7292749694231053
517218ad317177e010a67147d0c57644	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9978794513380516
ba2b50d33546656da7d22e7e5e80d6c8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8921212302761714
297c8253c935b0380c7ce7bab00cc285	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Chitinibacteraceae	0.8382546879105917
6d71a0527eb43260021b12cca6839e52	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.9628109981458394
fe8d99641565f3c8514bd105db4acaf9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_B_592457; s__Aquabacterium_B_592457 parvum	0.8774740561138387
61e127f9d7fdb8be87f4f3e727773af8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Chitinibacteraceae; g__Jeongeupia	0.762908522872664
0afb1b2453c3fbe3a1653be8a1bd1c38	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Algoriphagus	0.9927942124076432
97b6f626fef06663df19f5ae7514f416	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9979338755666324
c2e23e24f7423c3b38f864bb5964308d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650325	0.9623305553676814
03e65ed33d828ad61d74fc9c6275c829	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9999999841566359
4959bb7726828f65250318b5fb73d678	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9980326155097674
251fdae1c3ce49d05913c676bdd865e0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp011368025	0.9862312288665581
ea01f3463dd488b906f703062e62b7a0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9999955626986756
c4547985f7c3631e73479729574ba70f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	0.9694632814841734
75b7fa02924d3b9279d934ce4c05002e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae	0.9965026959659287
5b01df4c5f14ed623399733908fe8951	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ideonella_A_591966; s__Ideonella_A_591966 paludis	0.7190752813137639
3f96ba2666c95419b960e0209c6ce290	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9968172730664506
d019e2fb72b959d072fb5e27984a675a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9998107301838492
d246e7b7466b666142fe56b9ca328082	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650325	0.7293333621521897
d8678894059044a6b01f7bf7d377f100	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9976695179049002
5cb9aee42c4b7f6048165c84a69b8070	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans	0.9997195542555131
ab224dba765624bfe1f2b2345c9890d5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9999969237083064
09b73f67b43ceb16697bdedb0b3ff620	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Haloferula_776278; s__	0.732031556413206
880c61f5994744c1ecf9c29cf77a7fa0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538	0.8566513842691772
208f0939b0e05a254bdae1c1ccb32b13	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538	0.9247539708467944
e219a7502bc90e2b82415de7afef1597	d__Bacteria	0.9971492812240936
f71441dc9427052d58a487065462dad7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500472; f__Rhizobiaceae_A_500472; g__Allorhizobium	0.7031912484062147
b448f52527c81e8c4dce626c92e0ca9d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae	0.9999556186069962
be91092faf31fedf6873dd612df86e43	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Crocinitomicaceae	0.9758541389554287
9cf0b0c12bcf285d2146370b03d12750	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.9825845975778791
48dbb223df00f44ed67310a84120dad8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Aeromonadaceae; g__Aeromonas	0.9861738346451889
d22a8e839c803ee742b635da4883e58c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9998254232544646
e1e0ea498e783b4d1152c9f25c1a8f77	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9994820101174166
4ab48be8e42bffbff08bd082ca5c8e5c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999924794575765
0287ea641b72ab3ca312e8258b3f8fd7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999947088381073
c44c540baf5de28335caed96635f9c70	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea	0.9925923631278097
d14c49a8d133e86f7e19968db314baa6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__UBA11393; g__Finniella; s__Finniella inopinata	0.9674643753035121
725593d3fc54cec981430d61f1120d3c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp011368025	0.7893890308953222
261f557bcca3ba665956ded77b936232	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans	0.9992141134502235
b494229bfccbe1fe938ca41250afc498	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Runella; s__Runella limosa	0.8775660103296077
61c722af97d2642ee248cf2d735f0e9b	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9976368505559756
309af9f22ea1a0cd3b8194e30478536a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter_B_493776; s__Rhodobacter_B_493776 ruber	0.7604823246125498
21aa9ae2ee167b3e7afc160bcf7c47c5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9957901536136805
58cc90bce1bafce0d6b91a04e13c8d7a	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9973516427837266
06820352eee44809dbf15a52f4b55b0a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504723; f__Aestuariivirgaceae; g__Aestuariivirga; s__Aestuariivirga litoralis	0.8317745227746538
c2319a86813b1014aae5cd82939ddbf3	d__Bacteria; p__Myxococcota_A_473307; c__UBA9042; o__UBA9042; f__; g__; s__	0.9903876536133683
8d262bf194490fa62aa6c4678603ac70	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9343883454601346
bc1ca80903e5d092e20f621112068fbb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A planktonicus	0.7933817763046058
346a637587b9c95cd552ee57209aecdf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9873996653694346
d93ecb9dae0a382c4e6555726b051b4c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylophilus; s__Methylophilus sp000525025	0.9238441155908008
091995abaf5631bfd3534010a217218f	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.997391749328655
35105f9947b01551e84e3bc56436724e	d__Bacteria	0.9999828841677533
e00d20c237bd57bfd6206c72d68b287d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__; f__; g__; s__	0.7259949345543059
0bccace744c4b9d4deff83cf7f93fc3c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	0.9704085286108807
4527eef9752f1394da5c48afd64368af	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	0.8100273155609212
638ffe6fc7f4094ca75af473a8b1e82e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Pararheinheimera; s__Pararheinheimera texasensis	0.9898341544231114
c020fe898086f3e5a7664b19c0cf661c	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9974014895083959
92bbf0bd42063f35ad75298b255b05f6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp011368025	0.8250414619733681
e005e5be03e49a51140cce4d913683b7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans	0.9998868611143744
65b52bcfb676af851942a11b44ad50b2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Runella; s__Runella limosa	0.8651303935822912
0b6c138a9e45e43d9c934c714106efed	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia; s__	0.9290830087710293
